,Candidate Name,Party,Criminal Cases,Education,Age,Assets,Liabilities,District,Election,EduRank
24,Gurmail Singh Kaler,Aapna Punjab Party,0,10th Pass,47,"Rs 23,30,500 ~ 23 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
25,Gurmukh Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),0,Illiterate,42,"Rs 5,95,000 ~ 5 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,1
26,Gurmukh Singh,Democratic Bharatiya Samaj Party,0,10th Pass,38,"Rs 1,20,000 ~ 1 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
27,Gurpratap Singh,SAD,0,Graduate Professional,53,"Rs 7,86,90,970 ~ 7 Crore+","Rs 80,04,755 ~ 80 Lacs+",JALANDHAR,Punjab2017,0
28,Hans Raj Rana,AAP,0,10th Pass,53,"Rs 1,19,71,627 ~ 1 Crore+","Rs 1,43,940 ~ 1 Lacs+",JALANDHAR,Punjab2017,0
29,Hardev Singh,INC,0,10th Pass,49,"Rs 18,07,77,984 ~ 18 Crore+","Rs 7,13,00,000 ~ 7 Crore+",JALANDHAR,Punjab2017,0
30,Hardwari Lal,BSP,0,12th Pass,46,"Rs 70,44,940 ~ 70 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
31,Hari Singh,IND,0,10th Pass,66,"Rs 26,70,000 ~ 26 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
32,Harkrishan Singh Walia,AAP,0,12th Pass,37,"Rs 4,21,01,943 ~ 4 Crore+","Rs 59,63,300 ~ 59 Lacs+",JALANDHAR,Punjab2017,0
33,Harshdeep Singh Sandhu,Aapna Punjab Party,0,8th Pass,32,"Rs 1,57,91,000 ~ 1 Crore+","Rs 35,00,000 ~ 35 Lacs+",JALANDHAR,Punjab2017,0
34,Harvinder Singh,Democratic Party of India,1,10th Pass,34,"Rs 5,42,000 ~ 5 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
35,Inderjit Kaur,Bahujan Samaj Party (Ambedkar),0,Illiterate,52,"Rs 10,500 ~ 10 Thou+",Rs 0 ~,JALANDHAR,Punjab2017,1
36,Jagbir Singh Brar,INC,0,Graduate Professional,54,"Rs 6,70,93,132 ~ 6 Crore+","Rs 1,91,88,548 ~ 1 Crore+",JALANDHAR,Punjab2017,0
37,Jugal Kishore,Aapna Punjab Party,0,Others,61,"Rs 36,13,000 ~ 36 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
38,K D Bhandari,BJP,0,Graduate,56,"Rs 2,86,63,196 ~ 2 Crore+",Rs 0 ~,JALANDHAR,Punjab2017,7
39,Kashmir Singh,IND,0,Others,37,"Rs 3,22,451 ~ 3 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
40,Kewal Bhatti,Bahujan Mukti Party,0,8th Pass,53,"Rs 53,22,000 ~ 53 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
41,Kewal Singh Bhasulla,Hindustan Shakti Sena,0,12th Pass,64,"Rs 83,15,000 ~ 83 Lacs+","Rs 1,48,000 ~ 1 Lacs+",JALANDHAR,Punjab2017,0
42,Kusum Sharma,IND,0,Graduate,51,"Rs 92,91,000 ~ 92 Lacs+","Rs 6,00,000 ~ 6 Lacs+",JALANDHAR,Punjab2017,7
43,Lubhaya Ram,IND,0,8th Pass,52,"Rs 2,42,000 ~ 2 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
44,Madan Bhatti,BSP,0,10th Pass,52,"Rs 37,95,825 ~ 37 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
45,Mahinder Pal,BJP,0,10th Pass,59,"Rs 4,58,11,331 ~ 4 Crore+",Rs 0 ~,JALANDHAR,Punjab2017,0
46,Manjit Kaur,Jai Jawan Jai Kisan Party,0,Graduate,42,"Rs 50,57,859 ~ 50 Lacs+","Rs 4,00,000 ~ 4 Lacs+",JALANDHAR,Punjab2017,7
47,Manjit Singh,Bharatiya Republican Paksha,1,5th Pass,50,"Rs 25,18,524 ~ 25 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
48,Manoranjan Kalia,BJP,0,Graduate Professional,58,"Rs 2,42,69,017 ~ 2 Crore+",Rs 0 ~,JALANDHAR,Punjab2017,0
49,Mohinder Singh Kaypee,INC,0,Graduate Professional,59,"Rs 5,48,65,734 ~ 5 Crore+","Rs 53,49,113 ~ 53 Lacs+",JALANDHAR,Punjab2017,0
50,Naresh Gupta,Aapna Punjab Party,0,12th Pass,44,"Rs 1,65,39,023 ~ 1 Crore+","Rs 28,60,000 ~ 28 Lacs+",JALANDHAR,Punjab2017,0
51,Narinder Singh,Aapna Punjab Party,0,8th Pass,55,"Rs 8,441 ~ 8 Thou+",Rs 0 ~,JALANDHAR,Punjab2017,0
52,Nirmal Singh Bolina,Shiromani Akali Dal (A)(Simranjit Singh Mann),0,Post Graduate,75,"Rs 4,08,40,500 ~ 4 Crore+",Rs 0 ~,JALANDHAR,Punjab2017,0
53,Pal Singh,AITC,0,10th Pass,48,"Rs 67,24,455 ~ 67 Lacs+","Rs 10,09,410 ~ 10 Lacs+",JALANDHAR,Punjab2017,0
54,Paramjeet,BSP,0,Literate,46,"Rs 31,10,986 ~ 31 Lacs+","Rs 9,56,000 ~ 9 Lacs+",JALANDHAR,Punjab2017,2
55,Paramjot,Bahujan Samaj Party (Ambedkar),0,10th Pass,38,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
56,Pargat Singh Powar,INC,0,Graduate,52,"Rs 2,38,79,591 ~ 2 Crore+","Rs 49,36,596 ~ 49 Lacs+",JALANDHAR,Punjab2017,7
57,Parminder Singh Cheema,Shiromani Akali Dal (A)(Simranjit Singh Mann),0,8th Pass,38,"Rs 1,13,79,341 ~ 1 Crore+","Rs 5,29,912 ~ 5 Lacs+",JALANDHAR,Punjab2017,0
58,Parmjit Randhawa,Revolutionary Marxist Party of India,0,8th Pass,54,"Rs 8,06,950 ~ 8 Lacs+","Rs 23,850 ~ 23 Thou+",JALANDHAR,Punjab2017,0
59,Pawan Kumar Tinu,SAD,0,Graduate,51,"Rs 2,56,07,000 ~ 2 Crore+","Rs 5,87,000 ~ 5 Lacs+",JALANDHAR,Punjab2017,7
60,Rajeshwar Kumar,IND,1,Illiterate,30,"Rs 84,617 ~ 84 Thou+",Rs 0 ~,JALANDHAR,Punjab2017,1
61,Rajinder Beri,INC,0,12th Pass,54,"Rs 2,16,23,608 ~ 2 Crore+",Rs 0 ~,JALANDHAR,Punjab2017,0
62,Ranvir Singh,NCP,0,10th Pass,42,"Rs 3,49,000 ~ 3 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
63,Rohit Joshi,SHS,0,12th Pass,31,"Rs 3,96,731 ~ 3 Lacs+","Rs 30,000 ~ 30 Thou+",JALANDHAR,Punjab2017,0
64,Sanjay Kumar Shalu,Lok Insaaf Party,0,Graduate,27,"Rs 7,99,121 ~ 7 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,7
65,Santokh Singh,Revolutionary Marxist Party of India,0,12th Pass,51,"Rs 74,29,000 ~ 74 Lacs+","Rs 3,00,000 ~ 3 Lacs+",JALANDHAR,Punjab2017,0
66,Sarabjit Singh Makkar,SAD,0,8th Pass,57,"Rs 59,99,09,688 ~ 59 Crore+","Rs 2,87,54,496 ~ 2 Crore+",JALANDHAR,Punjab2017,0
67,Saroop Singh Kadiana,AAP,0,10th Pass,42,"Rs 40,23,184 ~ 40 Lacs+","Rs 40,224 ~ 40 Thou+",JALANDHAR,Punjab2017,0
68,Sarwan Singh,AAP,0,10th Pass,56,"Rs 1,73,07,196 ~ 1 Crore+","Rs 8,71,390 ~ 8 Lacs+",JALANDHAR,Punjab2017,0
69,Sat Paul,SAD,0,12th Pass,62,"Rs 4,38,66,857 ~ 4 Crore+","Rs 2,08,95,220 ~ 2 Crore+",JALANDHAR,Punjab2017,0
70,Sewa Singh,BSP,0,10th Pass,77,"Rs 14,72,089 ~ 14 Lacs+","Rs 4,31,216 ~ 4 Lacs+",JALANDHAR,Punjab2017,0
71,Subhash Goria,SHS,0,10th Pass,43,"Rs 32,67,401 ~ 32 Lacs+","Rs 9,13,838 ~ 9 Lacs+",JALANDHAR,Punjab2017,0
72,Sulakhan Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),0,8th Pass,63,"Rs 27,84,161 ~ 27 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
73,Surinder Mahey,IND,0,8th Pass,59,"Rs 1,13,77,058 ~ 1 Crore+","Rs 2,00,84,480 ~ 2 Crore+",JALANDHAR,Punjab2017,0
74,Surinder Singh Arora,NCP,0,8th Pass,45,"Rs 32,85,000 ~ 32 Lacs+","Rs 9,84,000 ~ 9 Lacs+",JALANDHAR,Punjab2017,0
75,Surjit Singh,Bharatiya Republican Paksha,2,Post Graduate,72,"Rs 4,52,89,968 ~ 4 Crore+","Rs 38,00,000 ~ 38 Lacs+",JALANDHAR,Punjab2017,0
76,Sushil Kumar,INC,0,12th Pass,40,"Rs 59,25,675 ~ 59 Lacs+","Rs 13,74,092 ~ 13 Lacs+",JALANDHAR,Punjab2017,0
77,Tara Singh,Bahujan Samaj Party (Ambedkar),0,5th Pass,50,"Rs 15,34,000 ~ 15 Lacs+","Rs 2,60,000 ~ 2 Lacs+",JALANDHAR,Punjab2017,0
78,Tarandip Singh,AITC,0,10th Pass,35,"Rs 39,35,898 ~ 39 Lacs+","Rs 6,36,389 ~ 6 Lacs+",JALANDHAR,Punjab2017,0
79,Taranpal Singh,BSP,0,8th Pass,59,"Rs 2,33,97,928 ~ 2 Crore+","Rs 1,13,89,730 ~ 1 Crore+",JALANDHAR,Punjab2017,0
80,Usha Mahi,IND,0,12th Pass,44,"Rs 9,07,000 ~ 9 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
81,Vikram Kuljit Singh,Krantikari Yuva Party,1,Graduate Professional,33,"Rs 1,88,000 ~ 1 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
82,Vikramjit Singh Chaudhary,INC,0,Graduate,39,"Rs 1,14,71,329 ~ 1 Crore+","Rs 2,70,000 ~ 2 Lacs+",JALANDHAR,Punjab2017,7
83,Yadwinder Singh,IND,1,12th Pass,52,"Rs 2,68,448 ~ 2 Lacs+","Rs 34,790 ~ 34 Thou+",JALANDHAR,Punjab2017,0
0,Ashwani Kumar,IND,0,8th Pass,28,"Rs 1,42,500 ~ 1 Lacs+",Rs 0 ~,KAPURTHALA,Punjab2017,0
1,Baldev Singh,Revolutionary Marxist Party of India,0,Others,69,"Rs 73,46,000 ~ 73 Lacs+",Rs 0 ~,KAPURTHALA,Punjab2017,0
2,Balwant Singh,Bahujan Samaj Party (Ambedkar),0,8th Pass,62,"Rs 7,19,615 ~ 7 Lacs+",Rs 0 ~,KAPURTHALA,Punjab2017,0
3,Bhupinder Singh,SAD,1,Graduate,41,"Rs 11,96,53,177 ~ 11 Crore+","Rs 5,11,750 ~ 5 Lacs+",KAPURTHALA,Punjab2017,7
4,Gurbinder Singh,Aapna Punjab Party,0,10th Pass,51,"Rs 97,46,070 ~ 97 Lacs+",Rs 0 ~,KAPURTHALA,Punjab2017,0
5,Gurdeep Singh,Democratic Bharatiya Samaj Party,0,Illiterate,51,"Rs 1,03,000 ~ 1 Lacs+",Rs 0 ~,KAPURTHALA,Punjab2017,1
6,Gurjot Singh,IND,0,10th Pass,25,"Rs 2,10,000 ~ 2 Lacs+",Rs 0 ~,KAPURTHALA,Punjab2017,0
7,Jarnail Singh,AAP,0,12th Pass,43,"Rs 35,18,622 ~ 35 Lacs+",Rs 0 ~,KAPURTHALA,Punjab2017,0
8,Joginder Singh Mann,INC,0,12th Pass,66,"Rs 94,33,562 ~ 94 Lacs+","Rs 20,79,594 ~ 20 Lacs+",KAPURTHALA,Punjab2017,0
9,Kulwant Singh,IND,0,12th Pass,35,"Rs 2,10,000 ~ 2 Lacs+",Rs 0 ~,KAPURTHALA,Punjab2017,0
10,Lakhwinder Singh,IND,0,12th Pass,28,"Rs 15,443 ~ 15 Thou+",Rs 0 ~,KAPURTHALA,Punjab2017,0
11,Manoj Kumar Nahar,Bahujan Samaj Party (Ambedkar),0,12th Pass,33,"Rs 18,75,000 ~ 18 Lacs+","Rs 1,26,000 ~ 1 Lacs+",KAPURTHALA,Punjab2017,0
12,Mukhtiyar Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),0,10th Pass,34,"Rs 74,46,824 ~ 74 Lacs+","Rs 11,50,000 ~ 11 Lacs+",KAPURTHALA,Punjab2017,0
13,Narinder Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),0,8th Pass,58,"Rs 4,39,46,000 ~ 4 Crore+","Rs 1,35,28,403 ~ 1 Crore+",KAPURTHALA,Punjab2017,0
14,Navtej Singh,INC,0,Graduate,41,"Rs 2,46,97,546 ~ 2 Crore+","Rs 23,97,325 ~ 23 Lacs+",KAPURTHALA,Punjab2017,7
15,Nirmal Singh,IND,0,5th Pass,48,"Rs 15,000 ~ 15 Thou+",Rs 0 ~,KAPURTHALA,Punjab2017,0
16,Paramjit Singh,SAD,0,Post Graduate,48,"Rs 1,00,43,698 ~ 1 Crore+","Rs 99,43,517 ~ 99 Lacs+",KAPURTHALA,Punjab2017,0
17,Piyara Singh,BSP,1,10th Pass,61,"Rs 7,30,198 ~ 7 Lacs+",Rs 0 ~,KAPURTHALA,Punjab2017,0
18,Rajinder Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),0,5th Pass,64,"Rs 10,50,000 ~ 10 Lacs+",Rs 0 ~,KAPURTHALA,Punjab2017,0
19,Raman Kumar,NCP,2,12th Pass,34,"Rs 1,21,93,427 ~ 1 Crore+","Rs 8,14,811 ~ 8 Lacs+",KAPURTHALA,Punjab2017,0
20,Rana Gurjit Singh,INC,0,10th Pass,64,"Rs 1,69,89,60,000 ~ 169 Crore+","Rs 81,71,22,000 ~ 81 Crore+",KAPURTHALA,Punjab2017,0
21,Ranjit Singh Rana,INC,0,12th Pass,58,"Rs 6,68,60,000 ~ 6 Crore+","Rs 11,60,000 ~ 11 Lacs+",KAPURTHALA,Punjab2017,0
22,Sajjan Singh Cheema,AAP,0,Graduate,59,"Rs 1,65,70,440 ~ 1 Crore+","Rs 5,50,000 ~ 5 Lacs+",KAPURTHALA,Punjab2017,7
23,Sandeep Bajaj,IND,0,12th Pass,52,"Rs 1,22,23,216 ~ 1 Crore+","Rs 28,81,900 ~ 28 Lacs+",KAPURTHALA,Punjab2017,0
24,Satish Kumar Nahar,Rashtriya Krantikari Samajwadi Party,4,12th Pass,41,"Rs 2,000 ~ 2 Thou+",Rs 0 ~,KAPURTHALA,Punjab2017,0
25,Satpal,BSP,0,5th Pass,51,"Rs 9,59,246 ~ 9 Lacs+","Rs 15,000 ~ 15 Thou+",KAPURTHALA,Punjab2017,0
26,Satpal Keemti,Democratic Party of India (Ambedkar),0,Illiterate,44,"Rs 20,000 ~ 20 Thou+",Rs 0 ~,KAPURTHALA,Punjab2017,1
27,Som Prakash,BJP,0,Post Graduate,67,"Rs 2,92,52,024 ~ 2 Crore+",Rs 0 ~,KAPURTHALA,Punjab2017,0
28,Sukhpal Singh,AAP,1,12th Pass,51,"Rs 66,82,32,582 ~ 66 Crore+","Rs 2,16,00,000 ~ 2 Crore+",KAPURTHALA,Punjab2017,0
29,Sukwant Singh,AAP,1,10th Pass,56,"Rs 7,13,19,905 ~ 7 Crore+",Rs 0 ~,KAPURTHALA,Punjab2017,0
30,Surat Singh,Aapna Punjab Party,0,10th Pass,60,"Rs 19,35,000 ~ 19 Lacs+","Rs 3,00,000 ~ 3 Lacs+",KAPURTHALA,Punjab2017,0
31,Surinder Dhanda,BSP,0,10th Pass,39,"Rs 9,25,391 ~ 9 Lacs+",Rs 0 ~,KAPURTHALA,Punjab2017,0
32,Tirath Ram,Bahujan Mukti Party,1,8th Pass,62,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,KAPURTHALA,Punjab2017,0
33,Tulsi Ram Khosla,Bahujan Samaj Party (Ambedkar),0,12th Pass,49,"Rs 43,48,000 ~ 43 Lacs+","Rs 4,50,000 ~ 4 Lacs+",KAPURTHALA,Punjab2017,0
34,Upinderjit Kaur,SAD,0,Doctorate,77,"Rs 4,34,57,377 ~ 4 Crore+",Rs 0 ~,KAPURTHALA,Punjab2017,10
0,Ahbaab Singh Grewal,AAP,0,Graduate,38,"Rs 28,01,92,937 ~ 28 Crore+",Rs 0 ~,LUDHIANA,Punjab2017,7
1,Akhlesh Singh,BSP,0,10th Pass,45,"Rs 6,60,000 ~ 6 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
2,Amar Singh,INC,0,Post Graduate,63,"Rs 3,30,80,701 ~ 3 Crore+",Rs 0 ~,LUDHIANA,Punjab2017,0
3,Amarjit Kaur,SAD,0,Graduate,42,"Rs 59,03,480 ~ 59 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,7
4,Amrik Singh,INC,0,10th Pass,74,"Rs 17,22,12,852 ~ 17 Crore+","Rs 4,98,820 ~ 4 Lacs+",LUDHIANA,Punjab2017,0
5,Anil Dutt,AAP,0,Graduate,59,"Rs 30,46,800 ~ 30 Lacs+","Rs 5,00,000 ~ 5 Lacs+",LUDHIANA,Punjab2017,7
6,Arshdeep Singh,IND,0,10th Pass,41,"Rs 77,39,702 ~ 77 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
7,Arun Kumar,NCP,0,10th Pass,45,"Rs 22,87,000 ~ 22 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
8,Ashwani Kumar Dhand,Revolutionary Socialist Party,0,Graduate Professional,47,"Rs 47,32,000 ~ 47 Lacs+","Rs 4,40,000 ~ 4 Lacs+",LUDHIANA,Punjab2017,0
9,Avtar Singh,IND,0,5th Pass,48,"Rs 29,26,425 ~ 29 Lacs+","Rs 8,63,500 ~ 8 Lacs+",LUDHIANA,Punjab2017,0
10,Avtar Singh,Samaj Adhikar Kalyan Party,0,10th Pass,52,"Rs 37,90,000 ~ 37 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
11,Baldev Raj Katna,IND,0,Post Graduate,61,"Rs 15,000 ~ 15 Thou+",Rs 0 ~,LUDHIANA,Punjab2017,0
12,Baljit Singh,Revolutionary Socialist Party,0,10th Pass,50,"Rs 1,58,91,000 ~ 1 Crore+","Rs 26,20,000 ~ 26 Lacs+",LUDHIANA,Punjab2017,0
13,Baljit Singh,CPI(M),0,8th Pass,41,"Rs 6,03,416 ~ 6 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
14,Balkaur Singh Gill,Aapna Punjab Party,0,Post Graduate,66,"Rs 2,09,39,143 ~ 2 Crore+",Rs 0 ~,LUDHIANA,Punjab2017,0
15,Balvinder Singh,Lok Insaaf Party,2,Graduate,57,"Rs 8,11,18,379 ~ 8 Crore+",Rs 0 ~,LUDHIANA,Punjab2017,7
16,Bharat Bhushan,INC,0,Graduate,44,"Rs 8,17,25,273 ~ 8 Crore+","Rs 12,13,966 ~ 12 Lacs+",LUDHIANA,Punjab2017,7
17,Bhupinder Singh,Aapna Punjab Party,0,Graduate,62,"Rs 2,15,32,888 ~ 2 Crore+","Rs 7,58,643 ~ 7 Lacs+",LUDHIANA,Punjab2017,7
18,Bhupinder Singh,IND,0,8th Pass,58,"Rs 1,54,798 ~ 1 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
19,Bhupinder Singh Sidhu,INC,0,Graduate Professional,47,"Rs 3,58,00,000 ~ 3 Crore+","Rs 40,00,000 ~ 40 Lacs+",LUDHIANA,Punjab2017,0
20,Bikker Singh,BSP,0,Post Graduate,59,"Rs 85,85,177 ~ 85 Lacs+","Rs 9,71,000 ~ 9 Lacs+",LUDHIANA,Punjab2017,0
21,Chander Dev Singh,IND,0,10th Pass,47,"Rs 27,17,039 ~ 27 Lacs+","Rs 6,00,000 ~ 6 Lacs+",LUDHIANA,Punjab2017,0
22,Charan Singh,BSP,0,10th Pass,63,"Rs 8,10,000 ~ 8 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
23,Dalbara Singh,BSP,0,Others,63,"Rs 23,61,000 ~ 23 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
24,Dalip Singh,IND,0,8th Pass,56,"Rs 24,40,992 ~ 24 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
25,Daljeet Singh,IND,1,5th Pass,27,"Rs 3,66,000 ~ 3 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
26,Daljit Singh,AAP,2,10th Pass,50,"Rs 1,74,46,999 ~ 1 Crore+",Rs 0 ~,LUDHIANA,Punjab2017,0
27,Daljit Singh,IND,0,10th Pass,52,"Rs 2,42,404 ~ 2 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
28,Dalvir Singh,BSP,0,10th Pass,50,"Rs 23,136 ~ 23 Thou+",Rs 0 ~,LUDHIANA,Punjab2017,0
29,Darshan Singh,Jai Jawan Jai Kisan Party,0,12th Pass,47,"Rs 47,39,000 ~ 47 Lacs+","Rs 52,135 ~ 52 Thou+",LUDHIANA,Punjab2017,0
30,Darshan Singh,IND,0,5th Pass,57,"Rs 1,07,312 ~ 1 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
31,Darshan Singh Shivalik,SAD,0,10th Pass,61,"Rs 5,24,34,597 ~ 5 Crore+",Rs 0 ~,LUDHIANA,Punjab2017,0
32,Deepak,NCP,0,12th Pass,27,"Rs 80,000 ~ 80 Thou+",Rs 0 ~,LUDHIANA,Punjab2017,0
33,Dharamjit Singh,Sada Punjab Party,0,12th Pass,34,"Rs 11,01,219 ~ 11 Lacs+","Rs 3,00,000 ~ 3 Lacs+",LUDHIANA,Punjab2017,0
34,Dilbag Singh,Samaj Adhikar Kalyan Party,1,10th Pass,44,"Rs 2,75,000 ~ 2 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
35,Gurdeep Singh Kahlon,IND,0,Graduate Professional,45,"Rs 17,20,000 ~ 17 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
36,Gurdev Sharma,BJP,0,8th Pass,57,"Rs 9,48,82,299 ~ 9 Crore+","Rs 4,52,000 ~ 4 Lacs+",LUDHIANA,Punjab2017,0
37,Gurkirat Singh,INC,0,Graduate,43,"Rs 2,17,55,485 ~ 2 Crore+",Rs 0 ~,LUDHIANA,Punjab2017,7
38,Gurmeet Singh,SAD,0,Graduate,44,"Rs 11,28,73,522 ~ 11 Crore+","Rs 4,22,16,357 ~ 4 Crore+",LUDHIANA,Punjab2017,7
39,Gurminder Kaur,IND,0,Illiterate,30,"Rs 12,12,500 ~ 12 Lacs+","Rs 50,000 ~ 50 Thou+",LUDHIANA,Punjab2017,1
40,Gurmit Singh,IND,0,8th Pass,62,"Rs 3,03,205 ~ 3 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,0
41,Gurpreet Singh,AAP,0,Graduate,36,"Rs 4,97,522 ~ 4 Lacs+",Rs 0 ~,LUDHIANA,Punjab2017,7
